,Unnamed: 0,Unnamed: 0.1,NEWID,Total expenses,Entertainment,Total Transportation cost,Total Housing,Total Food,Income After Taxes,Luxury expenses,Necessities,50%,30%,Income minus total expenses,possible savings,20%,50%_delta,30%_delta,20%_delta
366,366,366,3575504,9855.0,333.0,1358.0,3696.0,2128.0,42891.0,2340.0,7182.0,0.669790865216479,0.21822760019584528,867.75,289.25,0.0809260684059593,0.16979086521647901,-0.08177239980415471,-0.11907393159404071
367,367,367,3575534,13387.25,240.0,3500.0,6175.0,1755.0,43557.0,1717.25,11430.0,1.0496590674288864,0.15770140275960234,-2498.0,-832.6666666666665,-0.2294005555938196,0.5496590674288864,-0.14229859724039765,-0.4294005555938196
368,368,368,3575564,4505.0,248.0,575.0,1119.0,1688.0,31239.2,875.0,3382.0,0.4330456605802965,0.11203872058183308,3304.8,1101.6,0.42316064431867656,-0.06695433941970352,-0.18796127941816693,0.22316064431867655
369,369,369,3575614,2203.0,0.0,272.0,416.0,715.0,4993.2,800.0,1403.0,1.1239285428182328,0.6408715853560844,-954.7,-318.23333333333335,-0.7648001281743171,0.6239285428182328,0.34087158535608436,-0.964800128174317
370,370,370,3575654,2461.0,0.0,150.0,1647.0,585.0,11208.0,79.0,2382.0,0.8501070663811563,0.02819414703783012,341.0,113.66666666666669,0.12169878658101355,0.3501070663811563,-0.27180585296216986,-0.07830121341898647
371,371,371,3575674,5267.0,0.0,1977.0,2160.0,650.0,16116.0,480.0,4787.0,1.1881360138992303,0.11913626209977662,-1238.0,-412.66666666666674,-0.3072722759990072,0.6881360138992303,-0.18086373790022336,-0.5072722759990071
372,372,372,3575694,2986.0,318.0,320.0,1173.0,377.0,13152.0,798.0,1870.0,0.568734793187348,0.2427007299270073,302.0,100.66666666666669,0.09184914841849147,0.06873479318734799,-0.05729927007299268,-0.10815085158150854
373,373,373,3575744,704.0,0.0,43.0,265.0,351.0,2429.0,45.0,659.0,1.0852202552490735,0.07410456978180321,-96.75,-32.25,-0.15932482503087692,0.5852202552490735,-0.22589543021819677,-0.3593248250308769
374,374,374,3575814,4236.0,600.0,510.0,1586.0,520.0,20643.0,1020.0,2616.0,0.5069030664147653,0.19764569103328009,924.75,308.25,0.17918907135590756,0.0069030664147653464,-0.1023543089667199,-0.020810928644092452
375,375,375,3575864,9291.0,341.0,4070.0,3898.0,702.0,62204.6,280.0,8670.0,0.5575150390807111,0.018005099301337844,6260.15,2086.7166666666667,0.4025522228259647,0.057515039080711094,-0.2819949006986621,0.2025522228259647
376,376,376,3575884,4367.0,270.0,190.0,1850.0,845.0,33156.2,1212.0,2885.0,0.34804953523021337,0.1462169971227101,3922.049999999999,1307.3499999999995,0.473160374228651,-0.15195046476978663,-0.15378300287728988,0.27316037422865097
377,377,377,3575914,9852.5,261.0,888.0,2538.0,1525.0,47909.0,4640.5,4951.0,0.4133670082865432,0.38744286042288506,2124.75,708.25,0.17739881859358367,-0.08663299171345679,0.08744286042288507,-0.022601181406416343
378,378,378,3575924,23343.5,1079.0,2592.0,4938.0,3666.0,94436.4,11068.5,11196.0,0.4742239221317204,0.4688234621395988,265.5999999999985,88.53333333333285,0.011249899403196165,-0.025776077868279623,0.1688234621395988,-0.18875010059680386
379,379,379,3575934,7086.0,0.0,450.0,5100.0,845.0,31716.0,691.0,6395.0,0.8065329801992686,0.08714844242653551,843.0,281.0,0.106318577374196,0.30653298019926856,-0.21285155757346447,-0.093681422625804
380,380,380,3575964,23649.75,874.0,1226.0,7323.0,1943.0,155700.0,12283.75,10492.0,0.26954399486191394,0.3155748233782916,15275.25,5091.75,0.3924277456647399,-0.23045600513808606,0.015574823378291636,0.1924277456647399
381,381,381,3575984,13620.0,432.0,936.0,8265.0,1753.0,50280.0,2234.0,10954.0,0.8714399363564042,0.1777247414478918,-1050.0,-350.0,-0.08353221957040573,0.37143993635640415,-0.12227525855210819,-0.28353221957040575
382,382,382,3575994,6580.85,945.0,2000.0,1185.0,1440.0,38218.8,1010.8500000000003,4625.0,0.4840549677122253,0.1057961003485196,2973.850000000001,991.2833333333334,0.31124472772562195,-0.01594503228777472,-0.19420389965148038,0.11124472772562194
383,383,383,3576024,11513.1,743.0,2288.0,3087.0,2984.0,60642.0,2411.100000000001,8359.0,0.551367039345668,0.1590382902938558,3647.4,1215.8,0.2405857326605323,0.051367039345668,-0.1409617097061442,0.04058573266053228
384,384,384,3576034,17227.75,1348.0,4328.0,4886.0,2730.0,96496.0,3935.75,11944.0,0.4951086055380534,0.1631466589288675,6896.25,2298.75,0.28586677167965513,-0.0048913944619465854,-0.13685334107113248,0.08586677167965512
385,385,385,3576064,15998.5,298.0,3239.0,3582.0,3055.0,125421.0,5824.5,9876.0,0.3149711770756093,0.1857583658239051,15356.75,5118.916666666667,0.489766466540691,-0.1850288229243907,-0.1142416341760949,0.289766466540691
386,386,386,3576094,16065.0,200.0,390.0,6847.0,2600.0,82126.0,6028.0,9837.0,0.4791174536687529,0.2935976426466649,4466.5,1488.833333333333,0.21754377420061854,-0.020882546331247087,-0.006402357353335109,0.017543774200618534
387,387,387,3576114,9169.0,300.0,1558.0,1535.0,2580.0,40627.2,3196.0,5673.0,0.5585420604914935,0.3146660365469439,987.7999999999993,329.26666666666637,0.09725504095778192,0.058542060491493464,0.014666036546943928,-0.10274495904221809
388,388,388,3576144,20999.75,300.0,2610.0,2824.0,5931.0,114651.0,9334.75,11365.0,0.3965076623841048,0.3256753102894872,7663.0,2554.333333333333,0.2673504810250238,-0.10349233761589521,0.02567531028948722,0.06735048102502378
389,389,389,3576154,27342.5,76.0,4236.0,10809.0,3311.0,85484.4,8910.5,18356.0,0.8589169485894503,0.4169415706257516,-5971.400000000002,-1990.4666666666672,-0.27941472362208786,0.35891694858945034,0.11694157062575161,-0.47941472362208787
390,390,390,3576164,25286.25,970.0,5557.0,11148.0,2177.0,101817.0,5434.25,18882.0,0.7418014673384602,0.21349087087617985,168.0,56.0,0.006600076608032058,0.2418014673384602,-0.08650912912382014,-0.19339992339196796
391,391,391,3576174,5522.5,250.0,0.0,2458.0,975.0,25058.6,1839.5,3433.0,0.5479954985513955,0.2936317272313697,742.1499999999997,247.3833333333332,0.118466314957739,0.04799549855139551,-0.006368272768630279,-0.08153368504226101
392,392,392,3576184,25210.587000000003,780.0,1010.0,13486.75,1950.0,174534.6,7983.837000000002,16446.75,0.3769281277179424,0.182974309964901,18423.063000000002,6141.021,0.4222214506464621,-0.12307187228205763,-0.117025690035099,0.2222214506464621
393,393,393,3576204,11080.0,1300.0,300.0,5070.0,2470.0,49407.0,1940.0,7840.0,0.6347278725686644,0.15706276438561334,1271.75,423.91666666666674,0.10296111886979578,0.13472787256866436,-0.14293723561438665,-0.09703888113020423
394,394,394,3576234,8398.0,1628.0,1657.0,3208.0,1215.0,10396.0,690.0,6080.0,2.339361292804925,0.26548672566371684,-5799.0,-1933.0,-2.2312427856868027,1.839361292804925,-0.03451327433628315,-2.431242785686803
395,395,395,3576264,2528.0,172.0,0.0,1109.0,715.0,13080.0,532.0,1824.0,0.5577981651376147,0.16269113149847095,742.0,247.33333333333331,0.2269113149847095,0.05779816513761471,-0.13730886850152904,0.0269113149847095
396,396,396,3576304,8354.35,512.0,1860.0,3848.5,1157.0,41012.6,976.8500000000003,6865.5,0.6695990988135354,0.09527315995572096,1898.7999999999995,632.9333333333329,0.18519186786499756,0.1695990988135354,-0.20472684004427905,-0.014808132135002455
397,397,397,3576344,2685.0,0.0,300.0,1288.0,845.0,19863.0,252.0,2433.0,0.489956199969793,0.050747621205256006,2280.75,760.25,0.4592961788249509,-0.010043800030206995,-0.249252378794744,0.2592961788249509
398,398,398,3576384,10074.75,345.0,700.0,5605.0,2015.0,43107.4,1409.75,8320.0,0.7720252207277637,0.13081280708184673,702.1000000000003,234.03333333333345,0.06514890714819269,0.2720252207277637,-0.16918719291815326,-0.13485109285180732
399,399,399,3576404,7346.0,417.0,933.0,2023.0,1165.0,18499.0,2808.0,4121.0,0.8910751932536893,0.6071679550245961,-2721.25,-907.0833333333335,-0.5884101843342884,0.39107519325368933,0.3071679550245961,-0.7884101843342883
400,400,400,3576414,19175.85,443.0,3856.0,6500.0,1778.0,106554.2,6598.8499999999985,12134.0,0.4555052733726122,0.2477180627323934,7462.700000000002,2487.566666666667,0.28014662960258724,-0.04449472662738779,-0.052281937267606576,0.08014662960258723
401,401,401,3576424,13455.4,0.0,1808.0,5392.0,980.0,31178.4,5275.4,8180.0,1.0494444872090931,0.6768018884869011,-5660.799999999998,-1886.9333333333327,-0.7262463756959945,0.5494444872090931,0.37680188848690116,-0.9262463756959944
402,402,402,3576434,23608.087000000003,1025.0,1363.0,13020.0,1690.0,228376.6,6510.087000000002,16073.0,0.2815174584436409,0.11402371346276285,33486.062999999995,11162.021,0.5865060255735481,-0.2184825415563591,-0.18597628653723713,0.38650602557354813
403,403,403,3576444,6922.6,137.0,614.0,1676.0,2275.0,53733.2,2220.600000000001,4565.0,0.33982714597306696,0.16530562110575964,6510.699999999999,2170.233333333333,0.4846686964483782,-0.16017285402693304,-0.13469437889424035,0.28466869644837817
404,404,404,3576454,41931.337,705.0,2796.0,3288.0,2700.0,290321.8,32442.337000000003,8784.0,0.12102432542096392,0.4469845116694648,30649.113,10216.371,0.42227780345809374,-0.3789756745790361,0.1469845116694648,0.22227780345809373
405,405,405,3576464,26463.2,2106.0,6549.0,11110.0,1414.0,127346.7,5284.200000000002,19073.0,0.5990889438045902,0.16597838813255472,5373.4749999999985,1791.1583333333328,0.16878254403137258,0.09908894380459021,-0.13402161186744527,-0.031217455968627433
406,406,406,3576504,11875.9,200.0,3418.0,2135.0,3285.0,63818.6,2837.9,8838.0,0.5539450881091093,0.17787290852510085,4078.75,1359.5833333333333,0.2556464729718295,0.05394508810910925,-0.12212709147489914,0.05564647297182951
407,407,407,3576514,11584.75,1414.0,2356.0,2322.0,2670.0,66739.0,2822.75,7348.0,0.4404021636524371,0.1691814381396185,5100.0,1700.0,0.3056683498404231,-0.05959783634756288,-0.1308185618603815,0.10566834984042311
408,408,408,3576554,14247.95,258.0,4870.0,4207.0,1885.0,38359.0,3027.950000000001,10962.0,1.1430954925832268,0.3157485857295551,-4658.200000000002,-1552.7333333333333,-0.4857478036445164,0.6430954925832268,0.01574858572955512,-0.6857478036445164
409,409,409,3576564,16634.75,320.0,3113.0,6105.0,2990.0,99721.0,4106.75,12208.0,0.4896862245665407,0.16472959557164488,8295.5,2765.166666666666,0.3327483679465709,-0.010313775433459293,-0.1352704044283551,0.1327483679465709
410,410,410,3576704,7889.75,1441.0,1100.0,2128.0,1170.0,44059.0,2050.75,4398.0,0.3992827799087587,0.18618216482443994,3125.0,1041.6666666666667,0.28371047913025715,-0.10071722009124129,-0.11381783517556004,0.08371047913025714
411,411,411,3576724,14256.0,57.0,1345.0,4566.0,2405.0,49938.0,5883.0,8316.0,0.6661059714045416,0.4712243181545116,-1771.5,-590.5,-0.14189595097921426,0.16610597140454164,0.1712243181545116,-0.34189595097921427
412,412,412,3576734,14840.5,368.0,2840.0,4038.0,3715.0,78730.2,3879.5,10593.0,0.5381924598184686,0.19710352571186152,4842.049999999998,1614.0166666666667,0.2460072500768447,0.03819245981846864,-0.10289647428813847,0.0460072500768447
413,413,413,3576744,19201.85,2005.0,1740.0,8694.0,1330.0,59651.2,5432.8499999999985,11764.0,0.7888525293707419,0.3643078429268815,-4289.049999999998,-1429.6833333333332,-0.287608631511185,0.2888525293707419,0.06430784292688152,-0.487608631511185
414,414,414,3576754,25093.837000000003,2369.0,4143.0,8550.0,3640.0,159188.8,6391.837000000002,16333.0,0.410405757188948,0.16061021880936355,14703.362999999996,4901.120999999998,0.3694572231212245,-0.089594242811052,-0.13938978119063644,0.16945722312122447
415,415,415,3576764,2579.0,39.0,540.0,270.0,1690.0,1629.6,40.0,2500.0,6.1364752086401575,0.09818360333824253,-2171.6,-723.8666666666667,-5.330387825233187,5.6364752086401575,-0.20181639666175746,-5.530387825233187
416,416,416,3576774,36524.0,911.0,7785.0,11366.0,3961.0,192630.0,12501.0,23112.0,0.4799252452888958,0.2595857343092976,11633.5,3877.833333333334,0.2415719254529409,-0.020074754711104204,-0.04041426569070239,0.04157192545294089
417,417,417,3576794,11234.75,199.0,3310.0,3641.0,650.0,66262.4,3434.75,7601.0,0.4588424204375333,0.2073423238518376,5330.8499999999985,1776.9499999999994,0.3218024098131066,-0.041157579562466684,-0.0926576761481624,0.12180240981310658
418,418,418,3576804,4231.5,106.0,1200.0,2309.0,390.0,11592.0,226.5,3899.0,1.3454106280193237,0.07815734989648034,-1333.5,-444.5,-0.4601449275362319,0.8454106280193237,-0.22184265010351967,-0.6601449275362319
419,419,419,3576814,12929.25,1278.0,2163.0,2880.0,2095.0,46472.0,4513.25,7138.0,0.6143914615252195,0.38847047684627295,-1311.25,-437.08333333333326,-0.11286365983818213,0.1143914615252195,0.08847047684627296,-0.31286365983818215
420,420,420,3576824,13718.0,530.0,2465.0,5246.0,2340.0,72633.0,3137.0,10051.0,0.5535225035452205,0.1727589387743863,4440.25,1480.083333333333,0.24453072294962344,0.05352250354522048,-0.12724106122561368,0.04453072294962343
421,421,421,3576864,23149.85,145.0,2792.0,8100.0,1885.0,62378.8,10227.85,12777.0,0.8193168191757456,0.6558542325277178,-7555.149999999998,-2518.383333333333,-0.4844690824446766,0.3193168191757456,0.3558542325277178,-0.6844690824446766
422,422,422,3576894,6836.0,0.0,937.0,1885.0,1560.0,25905.6,2454.0,4382.0,0.6766104626026805,0.3789142115990365,-359.60000000000036,-119.86666666666679,-0.05552467420171706,0.17661046260268054,0.0789142115990365,-0.2555246742017171
423,423,423,3576934,16567.2,0.0,800.0,6164.0,4160.0,80303.4,5443.200000000002,11124.0,0.5540985811310605,0.2711317329029656,3508.6499999999983,1169.5499999999993,0.17476968596597395,0.054098581131060475,-0.028868267097034384,-0.025230314034026063
424,424,424,3576944,9449.75,364.0,265.0,3234.0,2239.0,43607.0,3347.75,5738.0,0.5263375146192125,0.3070837250900085,1452.0,484.0,0.13318962551883873,0.02633751461921252,0.007083725090008486,-0.06681037448116128
425,425,425,3576964,13286.5,0.0,2670.0,6030.0,2410.0,3000.0,2176.5,11110.0,14.813333333333333,2.9019999999999997,-12536.5,-4178.833333333333,-16.715333333333334,14.313333333333333,2.602,-16.915333333333333
426,426,426,3576974,8358.2,244.0,1825.0,3775.0,1300.0,13107.2,1214.2000000000007,6900.0,2.105712890625,0.3705444335937502,-5081.4000000000015,-1693.8000000000004,-1.55072021484375,1.605712890625,0.07054443359375023,-1.75072021484375
427,427,427,3576984,6319.0,155.0,1573.0,1741.0,1794.0,56795.0,1056.0,5108.0,0.3597499779910203,0.07437274407958447,7879.75,2626.583333333333,0.5549608240161986,-0.14025002200897968,-0.22562725592041552,0.3549608240161986
428,428,428,3577014,7966.75,16.0,2330.0,3527.0,819.0,43061.0,1274.75,6676.0,0.6201435173358724,0.118413413529644,2798.5,932.8333333333335,0.259956805462019,0.12014351733587236,-0.18158658647035597,0.05995680546201898
429,429,429,3577034,4590.0,331.0,964.0,1764.0,1222.0,22320.0,309.0,3950.0,0.7078853046594982,0.0553763440860215,990.0,330.0,0.1774193548387097,0.20788530465949817,-0.2446236559139785,-0.022580645161290325
430,430,430,3577044,54531.25,9270.0,15122.0,13486.0,7430.0,175533.6,9223.25,36038.0,0.8212216920293323,0.2101762853379638,-10647.85,-3549.2833333333333,-0.2426395858114913,0.32122169202933226,-0.0898237146620362,-0.4426395858114913
431,431,431,3577074,9869.75,0.0,2770.0,4059.0,1482.0,49361.0,1558.75,8311.0,0.6734871659812403,0.12631429671197908,2470.5,823.5,0.20019853730678067,0.17348716598124025,-0.1736857032880209,0.00019853730678065507
432,432,432,3577094,14342.0,1695.0,1157.0,6331.0,2745.0,57169.2,2414.0,10233.0,0.7159799332507715,0.16890213611525087,-49.70000000000073,-16.566666666666908,-0.003477396920019922,0.21597993325077147,-0.13109786388474912,-0.20347739692001993
433,433,433,3577114,10403.0,162.0,1834.0,4394.0,2340.0,12173.0,1673.0,8568.0,2.815411155836688,0.5497412305922944,-7359.75,-2453.25,-2.4183849502998442,2.315411155836688,0.24974123059229442,-2.6183849502998444
434,434,434,3577124,29743.0,1720.0,5334.0,15295.0,3626.0,50395.0,3768.0,24255.0,1.9251909911697591,0.2990772894136323,-17144.25,-5714.75,-1.3607897608889772,1.4251909911697591,-0.0009227105863676699,-1.5607897608889771
435,435,435,3577134,48150.825,1067.0,5988.0,10761.0,5395.0,180113.0,24939.825,22144.0,0.4917801602327428,0.5538706256627783,-3122.574999999997,-1040.8583333333324,-0.06934702103679351,-0.008219839767257209,0.25387062566277835,-0.26934702103679353
436,436,436,3577154,13290.25,0.0,3131.0,3756.0,3053.0,95529.0,3350.25,9940.0,0.4162086905547007,0.1402820086047169,10592.0,3530.666666666666,0.4435093008405824,-0.08379130944529928,-0.1597179913952831,0.24350930084058237
437,437,437,3577164,6860.0,348.0,566.0,1575.0,780.0,11601.6,3591.0,2921.0,1.0071024686250172,1.2381050889532481,-3959.6,-1319.8666666666666,-1.3651910081368084,0.5071024686250172,0.9381050889532481,-1.5651910081368083
438,438,438,3577194,6741.75,0.0,858.0,3040.0,2210.0,41771.0,633.75,6108.0,0.5849034018816882,0.06068803715496397,3701.0,1233.6666666666667,0.3544085609633478,0.08490340188168821,-0.23931196284503603,0.15440856096334776
439,439,439,3577224,3975.65,240.0,752.0,974.5,1105.0,40438.4,904.15,2831.5,0.2800803196961304,0.0894347946506291,6133.950000000002,2044.6500000000005,0.6067450739890797,-0.2199196803038696,-0.2105652053493709,0.4067450739890797
440,440,440,3577234,4040.5,35.0,263.0,2624.5,806.0,21259.0,312.0,3693.5,0.6949527259043229,0.05870454866174326,1274.25,424.75,0.23975727926995624,0.1949527259043229,-0.24129545133825672,0.03975727926995623
441,441,441,3577254,19619.5,1163.0,432.0,15181.0,1170.0,57780.0,1673.5,16783.0,1.1618553132571825,0.11585323641398408,-5174.5,-1724.833333333333,-0.35822083766009005,0.6618553132571825,-0.1841467635860159,-0.5582208376600901
442,442,442,3577264,47840.337,1184.0,23218.0,15841.0,2585.0,119860.2,5012.337,41644.0,1.3897523948733608,0.16727277278028904,-17875.287,-5958.429,-0.5965378666146061,0.8897523948733608,-0.13272722721971095,-0.7965378666146061
443,443,443,3577294,8237.25,816.0,1935.0,2063.0,1950.0,30828.0,1473.25,5948.0,0.7717659270792786,0.19115738938627225,-530.25,-176.75,-0.06880108991825612,0.2717659270792786,-0.10884261061372774,-0.26880108991825613
444,444,444,3587824,13616.225,1825.0,1897.0,4060.333,1533.3333,126264.8,4300.5587,7490.666300000001,0.2373002230233605,0.13623935411927945,17949.975,5983.325,0.5686454182004802,-0.2626997769766395,-0.16376064588072053,0.3686454182004802
445,445,445,3587844,9684.667,206.0,1265.667,4707.0,1820.0,84614.0,1686.0,7792.666999999998,0.36838664996336296,0.07970312241473043,11468.833,3822.944333333333,0.542171886449051,-0.13161335003663704,-0.22029687758526956,0.342171886449051
446,446,446,3587854,5610.333000000001,0.0,1590.0,1757.3329999999999,520.0,30354.0,1743.000000000001,3867.333,0.509630757066614,0.2296896619885354,1978.1669999999986,659.3889999999997,0.2606795809448505,0.009630757066613982,-0.07031033801146458,0.060679580944850486
447,447,447,3587864,16003.333,3560.0,888.0,5675.0,1588.3333,47943.0,4291.9997,8151.3333,0.6800853763844565,0.3580918757691425,-4017.5830000000014,-1339.1943333333334,-0.3351966293306635,0.18008537638445654,0.05809187576914249,-0.5351966293306636
448,448,448,3587914,1222.667,0.0,665.6669999999998,35.0,260.0,1203.6,262.0,960.6669999999997,3.1926453971419066,0.8707211698238618,-921.767,-307.2556666666666,-3.0633665669657684,2.6926453971419066,0.5707211698238619,-3.2633665669657685
449,449,449,3587924,7807.666999999998,1558.0,2067.0,1266.0,2513.3333,18434.0,403.33369999999917,5846.3333,1.2685978734946295,0.0875195182814363,-3199.1669999999976,-1066.3889999999992,-0.6941883476185304,0.7685978734946295,-0.2124804817185637,-0.8941883476185304
450,450,450,3587934,12328.767,224.0,605.6669999999998,8039.3330000000005,1906.6667,42393.6,1553.1003,10551.6667,0.9955905325332126,0.14654101562500002,-1730.3670000000004,-576.7890000000001,-0.16326681385869568,0.4955905325332126,-0.15345898437499997,-0.3632668138586957
451,451,451,3587944,8414.133,0.0,1150.0,4641.667,866.6667,87310.2,1755.7992999999994,6658.3337,0.30504265022872473,0.080439595831873,13413.417,4471.139,0.6145177539394023,-0.19495734977127527,-0.219560404168127,0.4145177539394023
452,452,452,3587954,9841.0,3174.0,160.0,2941.0,1256.6667,10250.0,2309.3333,4357.6667,1.7005528585365852,0.90120323902439,-7278.5,-2426.1666666666665,-2.840390243902439,1.2005528585365852,0.60120323902439,-3.040390243902439
453,453,453,3587964,7772.933000000001,136.0,2273.333,1600.0,1936.6667,60963.4,1826.9333000000006,5809.9997,0.3812123142738102,0.11987082741448153,7467.916999999998,2489.3056666666666,0.4899934714927317,-0.1187876857261898,-0.18012917258551847,0.2899934714927317
454,454,454,3587974,4786.0,0.0,1000.0,1728.0,346.6667,33963.0,1711.3333000000002,3074.6667,0.3621195654094161,0.2015526661366782,3704.75,1234.9166666666667,0.4363277684539057,-0.1378804345905839,-0.0984473338633218,0.23632776845390568
455,455,455,3587984,12493.733,226.0,1563.0,3990.667,2066.6667,82871.6,4647.399300000001,7620.333699999999,0.3678140014190627,0.2243180679509024,8224.167000000001,2741.389000000001,0.39695948913741264,-0.13218599858093733,-0.0756819320490976,0.19695948913741262
456,456,456,3587994,8828.167,120.0,1435.0,5048.333,916.6667,48858.0,1308.1673,7399.9996999999985,0.6058372999304106,0.10709953743501577,3386.3330000000005,1128.7776666666666,0.2772387735887675,0.10583729993041058,-0.19290046256498422,0.07723877358876746
457,457,457,3588044,16184.729,540.0,2870.0,4125.667,1183.3333,143439.0,7465.7287,8179.0003000000015,0.22808302623414836,0.20819243580895014,19675.021,6558.340333333334,0.5486658719037361,-0.27191697376585167,-0.09180756419104985,0.34866587190373605
458,458,458,3588054,10516.333,285.0,1000.0,2462.667,1040.0,71121.0,5728.666000000001,4502.667,0.2532398025899523,0.3221926575835549,7263.916999999998,2421.3056666666666,0.4085385188622207,-0.24676019741004768,0.02219265758355493,0.2085385188622207
459,459,459,3588074,14187.933,404.0,1181.667,4202.0,3346.6667,119309.0,5053.599300000002,8730.3337,0.2926965677358791,0.16942893830306185,15639.317,5213.105666666666,0.5243298326195006,-0.2073034322641209,-0.13057106169693813,0.3243298326195006
460,460,460,3588134,18153.833,1071.0,1896.0,6898.6669999999995,2103.3333,145407.6,6184.832699999999,10898.000300000003,0.29979176604249025,0.170137811228574,18198.067000000006,6066.022333333333,0.5006084138655752,-0.20020823395750975,-0.129862188771426,0.3006084138655752
461,461,461,3588224,5535.767,0.0,1050.0,2922.0,693.3333,31165.0,870.4336999999997,4665.3333,0.5987913749398364,0.11171939034172948,2255.4829999999997,751.8276666666667,0.2894892347184342,0.09879137493983636,-0.1882806096582705,0.08948923471843417
462,462,462,3588254,5519.833000000001,80.0,480.0,2992.667,1473.3333,7687.0,493.83270000000084,4946.0003,2.5736960062443086,0.2569703135163267,-3598.0830000000014,-1199.3610000000006,-1.872295043580071,2.0736960062443086,-0.04302968648367328,-2.072295043580071
463,463,463,3588274,6741.1669999999995,122.0,2428.0,2068.0,1300.0,58349.0,823.1669999999997,5796.0,0.39733328763132186,0.056430581500968274,7846.0830000000005,2615.361,0.5378726627705701,-0.10266671236867814,-0.24356941849903171,0.3378726627705701
464,464,464,3588284,10245.558,592.0,1224.0,2606.333,2513.3333,94329.4,3309.8917,6343.6663,0.26900060002501874,0.14035461690628798,13336.791999999998,4445.597333333332,0.5655412628512425,-0.23099939997498126,-0.159645383093712,0.3655412628512425
465,465,465,3588294,8272.067,40.0,1056.0,1615.3329999999999,2513.3333,62568.8,3047.4007,5184.6663,0.33145377888020866,0.1948191878380279,7370.1330000000025,2456.7110000000007,0.4711698482310673,-0.16854622111979134,-0.10518081216197209,0.27116984823106727
466,466,466,3588334,1850.6670000000001,0.0,4.0,1374.0,424.6667,11628.0,48.00030000000015,1802.6667,0.6201123839009288,0.016511971104231218,1056.333,352.1110000000001,0.3633756449948401,0.12011238390092882,-0.2834880288957688,0.16337564499484009
467,467,467,3588414,6999.733,220.0,526.6669999999998,2075.0,953.3333,44400.8,3224.7327000000005,3555.0003,0.32026452676528344,0.2905112250229726,4100.4670000000015,1366.8223333333335,0.3694047854993604,-0.17973547323471656,-0.009488774977027381,0.1694047854993604
468,468,468,3588434,11636.167,0.0,192.0,7595.666999999998,1690.0,54914.0,2158.5,9477.666999999998,0.6903643515314855,0.15722766507630112,2092.3330000000005,697.4443333333335,0.15240798339221331,0.19036435153148545,-0.14277233492369887,-0.0475920166077867
469,469,469,3588444,17259.1,513.0,532.0,8512.0,2358.6667,112167.4,5343.433299999999,11402.6667,0.40663032931136855,0.19055209624186706,10782.75,3594.25,0.3845234889994776,-0.09336967068863145,-0.10944790375813293,0.18452348899947757
470,470,470,3588544,3006.333,214.0,504.0,1060.667,563.3333,43671.0,664.3327000000004,2128.0003,0.19491198278033475,0.060848865379771515,7911.416999999998,2637.139,0.7246380435529298,-0.3050880172196653,-0.23915113462022847,0.5246380435529299
471,471,471,3588554,4405.5,273.0,0.0,2000.0,736.6667,35987.0,1395.8333000000002,2736.6667,0.30418392197182315,0.1551486147775586,4591.25,1530.416666666667,0.5103231722566482,-0.19581607802817685,-0.1448513852224414,0.31032317225664824
472,472,472,3588564,30215.34,349.0,781.0,1915.6670000000001,1207.6667,29216.0,25962.0063,3904.3337,0.534547330230011,3.554491552573932,-22911.34,-7637.113333333334,-3.1368209200438115,0.034547330230011,3.254491552573932,-3.3368209200438117
473,473,473,3588604,21522.116,554.0,1959.0,9108.0,2344.3333,253598.4,7556.7827000000025,13411.3333,0.21153656016757205,0.1191929081571493,41877.484,13959.161333333332,0.6605323061975154,-0.28846343983242795,-0.1808070918428507,0.46053230619751534
474,474,474,3588614,7294.3,110.0,400.0,3996.0,1198.6667,41483.6,1589.6333000000006,5594.6667,0.5394581666007772,0.1532782400755962,3076.5999999999995,1025.533333333333,0.2966569921607575,0.03945816660077717,-0.14672175992440378,0.09665699216075752
475,475,475,3588624,9636.667,250.0,1196.0,4556.0,1256.6667,80121.0,2378.0003,7008.6667,0.3499041050411253,0.11872045031889268,10393.583,3464.527666666667,0.5188943223374646,-0.1500958949588747,-0.18127954968110732,0.31889432233746456
476,476,476,3588654,21670.167,420.0,5278.6669999999995,7468.0,3055.0,237801.6,5448.500000000002,15801.667,0.2657958062519344,0.09164782743261612,37780.233,12593.411,0.6354916535464858,-0.23420419374806561,-0.20835217256738386,0.43549165354648584
477,477,477,3588664,10579.5,145.0,1858.6670000000001,1898.6670000000001,1665.6667,73548.0,5011.4993,5423.0007,0.2949366780877794,0.27255665959645403,7807.5,2602.5,0.4246206558981889,-0.2050633219122206,-0.027443340403545957,0.22462065589818891
478,478,478,3588694,5713.333000000001,176.0,160.0,630.0,3596.6667,21460.0,1150.6663000000008,4386.6667,0.8176452376514445,0.21447647716682214,-348.33300000000145,-116.11100000000047,-0.06492693383038238,0.3176452376514445,-0.08552352283317785,-0.2649269338303824
479,479,479,3588704,24725.667,392.0,15989.333,1993.6670000000001,1159.6667,78461.0,5191.0003,19142.6667,0.9759073526975186,0.2646410471444412,-5110.417000000001,-1703.4723333333338,-0.26053285071564225,0.4759073526975186,-0.03535895285555879,-0.46053285071564226
480,480,480,3588714,4089.2670000000003,144.0,50.0,1113.667,1326.0,32751.6,1455.6000000000006,2489.667,0.3040666104862053,0.1777745209394351,4098.633,1366.211,0.5005719415234675,-0.1959333895137947,-0.12222547906056488,0.3005719415234675
